	SUP05	R.magnifica	Bathy_complete_with_CRISPRannot	Bathysepcomplete_AP013042	Bathyther_MIQH01	Bathyazo_CAESAP02	Sponge_JYIN01	ThioNP1complete_CP023860	ThiosingularisPS1complete_CP006911	Thioautotrophicus_DQLA01	Thioperditus_PNQY01	Thiopontius_JACNGB01	Count
148	SP60_01495	Rmag_0309	MS2017_1642	BSEPE_1173	BGC33_07865	AZO1586R_390	Gsub_0670	CRN91_03850	W908_06530	EYG05_00435	Tper_0628	H8D41_00965	12
149	SP60_01500	Rmag_0308	MS2017_1643	BSEPE_1174	BGC33_07870	AZO1586R_389	Gsub_0671			EYG05_00430	Tper_0627	H8D41_00960	10
150	SP60_01505	Rmag_0307	MS2017_1644	BSEPE_1175	BGC33_07875	AZO1586R_388	Gsub_0672	CRN91_03840	W908_06540	EYG05_00425	Tper_0626	H8D41_00955	12
151	SP60_01525	Rmag_0304	MS2017_1653	BSEPE_1181	BGC33_06730	AZO1586R_976	Gsub_0408	CRN91_03810	W908_06570	EYG05_06935	Tper_0621	H8D41_00925	12
152	SP60_01530	Rmag_0303	MS2017_1654	BSEPE_1182	BGC33_06735	AZO1586R_975	Gsub_0407		W908_06575	EYG05_06940	Tper_0620	H8D41_00920	11
153	SP60_01535	Rmag_0302	MS2017_1658	BSEPE_1183	BGC33_08700	AZO1586R_2274	Gsub_0690	CRN91_03805	W908_06580	EYG05_06945	Tper_0619	H8D41_06120	12
154	SP60_01540	Rmag_0821	MS2017_1661	BSEPE_1184	BGC33_08715	AZO1586R_2275	Gsub_0730	CRN91_00815	W908_00570	EYG05_06950	Tper_0615	H8D41_06140	12
155	SP60_01545	Rmag_0822	MS2017_1666		BGC33_05725	AZO1586R_1736				EYG05_06955	Tper_0614	H8D41_06145	8
156	SP60_01550	Rmag_0824	MS2017_1667	BSEPE_1186	BGC33_05730	AZO1586R_1737	Gsub_0971			EYG05_06960	Tper_0613	H8D41_06150	10
157	SP60_01565	Rmag_0825	MS2017_1670	BSEPE_1188	BGC33_05745	AZO1586R_1740	Gsub_0973				Tper_0611	H8D41_06165	9
158	SP60_01615	Rmag_0828	MS2017_1682	BSEPE_1207	BGC33_06810	AZO1586R_813	Gsub_0171	CRN91_03730	W908_06650	EYG05_07920	Tper_0604	H8D41_06215	12
159	SP60_01625	Rmag_0831	MS2017_1684	BSEPE_1209	BGC33_06800	AZO1586R_100	Gsub_0393	CRN91_03725	W908_06655	EYG05_07930	Tper_0603	H8D41_06225	12
160	SP60_01630	Rmag_0832	MS2017_1685	BSEPE_1210	BGC33_06795	AZO1586R_101	Gsub_0394	CRN91_03720	W908_06660	EYG05_07935	Tper_0602	H8D41_06230	12
161	SP60_01635	Rmag_0833	MS2017_1686	BSEPE_1211	BGC33_06790	AZO1586R_102	Gsub_0395	CRN91_03715	W908_06665		Tper_0601	H8D41_06235	11
162	SP60_01655	Rmag_0834	MS2017_1690	BSEPE_1213	BGC33_12790	AZO1586R_2419	Gsub_1400	CRN91_03690	W908_06695		Tper_0598	H8D41_06255	11
163	SP60_01675	Rmag_0836	MS2017_1710	BSEPE_1222	BGC33_12745	AZO1586R_1221	Gsub_0565			EYG05_04615	Tper_0160	H8D41_06275	10
164	SP60_01690	Rmag_0837	MS2017_1711	BSEPE_1223	BGC33_12740	AZO1586R_1220	Gsub_0563	CRN91_03675	W908_06710	EYG05_04310	Tper_0158	H8D41_06290	12
165	SP60_01695	Rmag_0838	MS2017_1712	BSEPE_1224	BGC33_12735	AZO1586R_1219	Gsub_0562	CRN91_03670	W908_06715	EYG05_04315	Tper_0157	H8D41_06295	12
166	SP60_01715	Rmag_0841	MS2017_1716	BSEPE_1228	BGC33_12715	AZO1586R_1216	Gsub_0559	CRN91_03650	W908_06735	EYG05_04335	Tper_0151	H8D41_06325	12
167	SP60_01720	Rmag_0843	MS2017_1718	BSEPE_1230	BGC33_12710	AZO1586R_1214	Gsub_0557	CRN91_03640	W908_06745	EYG05_02005	Tper_0149	H8D41_06335	12
168	SP60_01730	Rmag_0844	MS2017_1721	BSEPE_1231	BGC33_12700	AZO1586R_1212	Gsub_0555	CRN91_03635	W908_06750	EYG05_01995	Tper_0147	H8D41_06345	12
169	SP60_01735	Rmag_0845	MS2017_1722	BSEPE_1232	BGC33_12695	AZO1586R_1211	Gsub_0554	CRN91_03630	W908_06755	EYG05_01990	Tper_0146	H8D41_06350	12
170	SP60_01740	Rmag_0846	MS2017_1724	BSEPE_1237	BGC33_12685	AZO1586R_1203				EYG05_01985	Tper_0145	H8D41_06355	9
171	SP60_01745	Rmag_0847	MS2017_1725	BSEPE_1238	BGC33_12680	AZO1586R_1202	Gsub_0697	CRN91_03625	W908_06760	EYG05_01980	Tper_0144	H8D41_06360	12
172	SP60_01750	Rmag_0848	MS2017_1726	BSEPE_1239	BGC33_12675	AZO1586R_1201	Gsub_0696	CRN91_03620	W908_06765	EYG05_01975	Tper_0143	H8D41_06365	12
173	SP60_01755	Rmag_0849	MS2017_1727	BSEPE_1240	BGC33_12670	AZO1586R_1200	Gsub_0695	CRN91_03615	W908_06770	EYG05_01970	Tper_0142	H8D41_06370	12
174	SP60_01765	Rmag_0850	MS2017_1728	BSEPE_1241	BGC33_12660	AZO1586R_1199	Gsub_0694	CRN91_03605	W908_06780	EYG05_01960	Tper_0141	H8D41_06380	12
175	SP60_01770	Rmag_0851	MS2017_1729	BSEPE_1242	BGC33_12655	AZO1586R_1198	Gsub_0693			EYG05_01955	Tper_0140	H8D41_06385	10
176	SP60_01780	Rmag_0853								EYG05_01945	Tper_0138	H8D41_06395	5
177	SP60_01785	Rmag_0854	MS2017_1733	BSEPE_1245	BGC33_10635	AZO1586R_1195	Gsub_0334			EYG05_01940	Tper_0137	H8D41_06400	10
178	SP60_01790	Rmag_0855	MS2017_1734	BSEPE_1246	BGC33_10630	AZO1586R_1194	Gsub_0333	CRN91_03590	W908_06800	EYG05_01935	Tper_0136	H8D41_06405	12
179	SP60_01795	Rmag_0856	MS2017_1735	BSEPE_1247	BGC33_10625	AZO1586R_1193	Gsub_0332	CRN91_03585	W908_06805	EYG05_01930	Tper_0135	H8D41_06410	12
180	SP60_01810	Rmag_0858	MS2017_1737	BSEPE_1249	BGC33_10615	AZO1586R_1134	Gsub_0330			EYG05_07885	Tper_0132	H8D41_06425	10
181	SP60_01815	Rmag_0859	MS2017_1738	BSEPE_1250	BGC33_10610	AZO1586R_1133	Gsub_0329			EYG05_07880	Tper_0131	H8D41_06430	10
182	SP60_01820	Rmag_0860	MS2017_1739	BSEPE_1251	BGC33_10605	AZO1586R_1132	Gsub_0328			EYG05_07875	Tper_0130	H8D41_06435	10
183	SP60_01825	Rmag_0861	MS2017_1740	BSEPE_1252	BGC33_10600	AZO1586R_1131	Gsub_0327			EYG05_07870	Tper_0129	H8D41_06440	10
184	SP60_01830	Rmag_0862	MS2017_1741	BSEPE_1253	BGC33_10595	AZO1586R_1130	Gsub_0326			EYG05_07865	Tper_0128	H8D41_06445	10
185	SP60_01835	Rmag_0863	MS2017_1742	BSEPE_1254	BGC33_10590	AZO1586R_1129	Gsub_0325		W908_06815		Tper_0127	H8D41_06450	10
186	SP60_01840	Rmag_0864	MS2017_1743	BSEPE_1255	BGC33_10585	AZO1586R_1128	Gsub_0324		W908_06820	EYG05_02450	Tper_0126	H8D41_06455	11
187	SP60_01845	Rmag_0865	MS2017_1744	BSEPE_1256	BGC33_10580	AZO1586R_1127	Gsub_0323		W908_06825	EYG05_02445	Tper_0125	H8D41_06460	11
188	SP60_01850	Rmag_0866	MS2017_1745	BSEPE_1257	BGC33_10575	AZO1586R_1126	Gsub_0322			EYG05_02440	Tper_0124	H8D41_06465	10
189	SP60_01855	Rmag_0867	MS2017_1746	BSEPE_1258	BGC33_10570	AZO1586R_1125	Gsub_0321			EYG05_02435	Tper_0123	H8D41_06470	10
190	SP60_01860	Rmag_0868	MS2017_1747	BSEPE_1259	BGC33_10565	AZO1586R_1124	Gsub_0320			EYG05_02430	Tper_0122	H8D41_06475	10
191	SP60_01865	Rmag_0869	MS2017_1748	BSEPE_1260	BGC33_10560	AZO1586R_1123	Gsub_0319			EYG05_02425	Tper_0121	H8D41_06480	10
192	SP60_01870	Rmag_0870	MS2017_1749	BSEPE_1261	BGC33_10555	AZO1586R_1122	Gsub_0318			EYG05_02420	Tper_0120	H8D41_06485	10
193	SP60_01880	Rmag_0872	MS2017_1751	BSEPE_1263	BGC33_10545	AZO1586R_1119	Gsub_0367	CRN91_03570	W908_06835	EYG05_02410	Tper_0118	H8D41_06495	12
194	SP60_01915	Rmag_0874	MS2017_1753	BSEPE_1265	BGC33_10190	AZO1586R_632	Gsub_0592	CRN91_03540	W908_06860	EYG05_02400	Tper_0107	H8D41_06505	12
195	SP60_01920	Rmag_0875	MS2017_1754	BSEPE_1266	BGC33_10195	AZO1586R_633	Gsub_0591	CRN91_03535	W908_06865	EYG05_02395	Tper_0106	H8D41_06510	12
196	SP60_01925	Rmag_0876	MS2017_1755	BSEPE_1267	BGC33_10200	AZO1586R_634	Gsub_0590			EYG05_02390	Tper_0105	H8D41_06515	10
197	SP60_01930	Rmag_0877	MS2017_1756	BSEPE_1268	BGC33_10205	AZO1586R_635	Gsub_0589	CRN91_03530	W908_06870	EYG05_02385	Tper_0104	H8D41_06520	12
198	SP60_01935	Rmag_0878	MS2017_1757	BSEPE_1269	BGC33_10210	AZO1586R_636	Gsub_0588			EYG05_02380	Tper_0103	H8D41_06525	10
199	SP60_01940	Rmag_0879	MS2017_1758	BSEPE_1270	BGC33_10215	AZO1586R_637	Gsub_0587			EYG05_02375	Tper_0102	H8D41_06530	10
200	SP60_01945	Rmag_0880	MS2017_1762	BSEPE_1273	BGC33_10235	AZO1586R_638	Gsub_0586			EYG05_02370	Tper_0101	H8D41_06535	10
201	SP60_01955	Rmag_0881	MS2017_1764	BSEPE_1275	BGC33_10245	AZO1586R_640				EYG05_02360	Tper_0099	H8D41_06550	9
202	SP60_01980	Rmag_0883	MS2017_1768	BSEPE_1279	BGC33_05810	AZO1586R_716	Gsub_0582	CRN91_03485	W908_06910	EYG05_05095		H8D41_06585	11
203	SP60_01995	Rmag_0886	MS2017_1272		BGC33_05935	AZO1586R_1420	Gsub_0581	CRN91_03475	W908_06955	EYG05_05110			9
204	SP60_02000	Rmag_0887											2
205	SP60_02575	Rmag_0909	MS2017_1779	BSEPE_1284	BGC33_09140	AZO1586R_494	Gsub_0170	CRN91_03080	W908_07175		Tper_0174		10
206	SP60_02590	Rmag_0910	MS2017_0339	BSEPE_1286	BGC33_08025	AZO1586R_710	Gsub_0934	CRN91_03075	W908_07180		Tper_0175	H8D41_00135	11
207	SP60_02595	Rmag_0911	MS2017_0338	BSEPE_1287	BGC33_08030	AZO1586R_709	Gsub_0935	CRN91_03070	W908_07185		Tper_0176	H8D41_00130	11
208	SP60_02605	Rmag_0913								EYG05_05540			3
209	SP60_02610	Rmag_0914	MS2017_0332	BSEPE_1289	BGC33_07630	AZO1586R_706	Gsub_0938	CRN91_03050	W908_07205	EYG05_05535		H8D41_06935	11
210	SP60_02625	Rmag_0916								EYG05_04045	Tper_1067	H8D41_05625	5
211	SP60_02630	Rmag_0917	MS2017_0321	BSEPE_1292	BGC33_07670	AZO1586R_2496	Gsub_0819			EYG05_04040		H8D41_05620	9
212	SP60_02635	Rmag_0918	MS2017_0320	BSEPE_1293	BGC33_07665	AZO1586R_2495	Gsub_1031	CRN91_03005	W908_07240	EYG05_04035	Tper_1418	H8D41_05615	12
213	SP60_02640	Rmag_0919	MS2017_0319	BSEPE_1294	BGC33_07660	AZO1586R_2494	Gsub_1032	CRN91_03000	W908_07245	EYG05_04030	Tper_1419	H8D41_05610	12
214	SP60_02645	Rmag_0920	MS2017_0318	BSEPE_1295	BGC33_07655	AZO1586R_2493	Gsub_1033	CRN91_02995	W908_07250	EYG05_04025	Tper_1420	H8D41_05605	12
215	SP60_02650	Rmag_0921	MS2017_0317	BSEPE_1296	BGC33_10540	AZO1586R_2492	Gsub_1034			EYG05_04020	Tper_1421	H8D41_05600	10
216	SP60_02655	Rmag_0922	MS2017_0316	BSEPE_1297	BGC33_10535	AZO1586R_2491	Gsub_1035	CRN91_02985	W908_07260	EYG05_04015	Tper_1422	H8D41_05595	12
217	SP60_02660	Rmag_0923	MS2017_0315	BSEPE_1298	BGC33_10530	AZO1586R_2490	Gsub_1036			EYG05_04010	Tper_1423	H8D41_05590	10
218	SP60_02665	Rmag_0924	MS2017_0314	BSEPE_1299	BGC33_10525	AZO1586R_2489	Gsub_1037			EYG05_04005	Tper_1424	H8D41_05585	10
219	SP60_02670	Rmag_0925	MS2017_0312	BSEPE_1300	BGC33_10520	AZO1586R_2488	Gsub_1038	CRN91_02980	W908_07265	EYG05_04000	Tper_1425	H8D41_05580	12
220	SP60_02675	Rmag_0926	MS2017_0311	BSEPE_1301	BGC33_10515	AZO1586R_2487	Gsub_1039	CRN91_02975	W908_07270	EYG05_03995	Tper_1426	H8D41_05575	12
221	SP60_02940	Rmag_0927	MS2017_0288	BSEPE_0215	BGC33_06640	AZO1586R_1995	Gsub_1040	CRN91_02930	W908_07315	EYG05_06705	Tper_0345	H8D41_05560	12
222	SP60_02945	Rmag_0928	MS2017_0287	BSEPE_0214	BGC33_06645	AZO1586R_1996	Gsub_1041	CRN91_02925	W908_07320	EYG05_06700	Tper_0346	H8D41_05555	12
223	SP60_02950	Rmag_0929	MS2017_0286	BSEPE_0213	BGC33_06615	AZO1586R_1997		CRN91_02920	W908_07325	EYG05_06695	Tper_0347	H8D41_05550	11
224	SP60_02955	Rmag_0930	MS2017_0285	BSEPE_0212	BGC33_06610	AZO1586R_1998	Gsub_1043	CRN91_02915	W908_07330	EYG05_06690	Tper_0348	H8D41_05545	12
225	SP60_02960	Rmag_0931	MS2017_0283	BSEPE_0211	BGC33_06600	AZO1586R_2378	Gsub_1045	CRN91_02910	W908_07335	EYG05_06685	Tper_0349	H8D41_05540	12
226	SP60_02965	Rmag_0932	MS2017_0282	BSEPE_0210	BGC33_06595	AZO1586R_2379	Gsub_1046	CRN91_02905	W908_07340	EYG05_06680	Tper_0350	H8D41_05535	12
227	SP60_02970	Rmag_0933	MS2017_0281	BSEPE_0209	BGC33_06590	AZO1586R_2380	Gsub_1047			EYG05_06675	Tper_0351	H8D41_05530	10
228	SP60_02975	Rmag_0934	MS2017_0280	BSEPE_0208	BGC33_06585	AZO1586R_2381	Gsub_1048	CRN91_02900	W908_07345	EYG05_06670	Tper_0352	H8D41_05525	12
229	SP60_02990	Rmag_0935	MS2017_0277	BSEPE_0205	BGC33_11485	AZO1586R_2384	Gsub_0410	CRN91_02885	W908_07360	EYG05_06655	Tper_0355	H8D41_05510	12
230	SP60_02995	Rmag_0936	MS2017_0276	BSEPE_0204	BGC33_11490	AZO1586R_2385	Gsub_0411	CRN91_02880	W908_07365	EYG05_06650	Tper_0356	H8D41_05505	12
231	SP60_03010	Rmag_0939	MS2017_0273	BSEPE_0201	BGC33_11505	AZO1586R_2389	Gsub_0412	CRN91_02865	W908_07385	EYG05_06625	Tper_0360	H8D41_05490	12
232	SP60_03020	Rmag_0944	MS2017_0261	BSEPE_0189	BGC33_11560	AZO1586R_2159	Gsub_1348	CRN91_02855	W908_07395	EYG05_06615	Tper_0364	H8D41_06740	12
233	SP60_03025	Rmag_0946	MS2017_0257	BSEPE_0188	BGC33_11580	AZO1586R_2155	Gsub_1347	CRN91_02850	W908_07400	EYG05_06610	Tper_0365	H8D41_06755	12
234	SP60_03030	Rmag_0947	MS2017_0256	BSEPE_0187	BGC33_06940	AZO1586R_2154	Gsub_1346	CRN91_02845	W908_07405	EYG05_06605	Tper_0366	H8D41_06760	12
235	SP60_03045	Rmag_0950	MS2017_0252	BSEPE_0184	BGC33_06920	AZO1586R_2150	Gsub_1343			EYG05_01050	Tper_0370	H8D41_06780	10
236	SP60_03050	Rmag_0951	MS2017_0250	BSEPE_0182	BGC33_06910	AZO1586R_2149	Gsub_1342	CRN91_02825	W908_07425	EYG05_01055	Tper_0371	H8D41_06785	12
237	SP60_03055	Rmag_0952	MS2017_0245	BSEPE_0178	BGC33_13075	AZO1586R_525	Gsub_0687			EYG05_01060	Tper_0372	H8D41_06790	10
238	SP60_03060	Rmag_0953	MS2017_0244	BSEPE_0177	BGC33_13080	AZO1586R_526	Gsub_0686	CRN91_02810	W908_07440	EYG05_01065	Tper_0373	H8D41_06795	12
239	SP60_03065	Rmag_0954	MS2017_0242	BSEPE_0176	BGC33_13090	AZO1586R_529	Gsub_0685	CRN91_02805	W908_07445	EYG05_01070	Tper_0374	H8D41_06800	12
240	SP60_03070	Rmag_0955	MS2017_0241	BSEPE_0175	BGC33_13095	AZO1586R_530	Gsub_0684	CRN91_02800	W908_07450	EYG05_01075	Tper_0375	H8D41_06805	12
241	SP60_03080	Rmag_0957	MS2017_0239	BSEPE_0173	BGC33_13105	AZO1586R_532	Gsub_0682	CRN91_02790	W908_07460	EYG05_01085	Tper_0377	H8D41_06815	12
242	SP60_03085	Rmag_0958	MS2017_0238	BSEPE_0172	BGC33_13110	AZO1586R_533	Gsub_0681	CRN91_02785		EYG05_01090	Tper_0378	H8D41_06820	11
243	SP60_03090	Rmag_0960	MS2017_0237	BSEPE_0171	BGC33_13115	AZO1586R_534	Gsub_0680	CRN91_02705	W908_07485	EYG05_01095	Tper_0379	H8D41_06825	12
244	SP60_03095	Rmag_0961	MS2017_0236	BSEPE_0170	BGC33_13120	AZO1586R_535	Gsub_0679	CRN91_02700	W908_07490	EYG05_01100	Tper_0380	H8D41_06830	12
245	SP60_03100	Rmag_0962	MS2017_0235	BSEPE_0169	BGC33_13125	AZO1586R_536	Gsub_0678	CRN91_02695	W908_07495	EYG05_01105	Tper_0381	H8D41_06835	12
246	SP60_03105	Rmag_0963	MS2017_0234	BSEPE_0168	BGC33_13130	AZO1586R_537	Gsub_0677	CRN91_02690	W908_07500	EYG05_01110	Tper_0382	H8D41_06840	12
247	SP60_03110	Rmag_0964	MS2017_0227	BSEPE_0157	BGC33_13150		Gsub_0756			EYG05_01115	Tper_0383	H8D41_06845	9
248	SP60_03115	Rmag_0965	MS2017_0226	BSEPE_0156	BGC33_13155	AZO1586R_1635	Gsub_0755			EYG05_01120	Tper_0384	H8D41_06850	10
249	SP60_03125	Rmag_0967	MS2017_0223	BSEPE_0154	BGC33_13170	AZO1586R_1637	Gsub_0753	CRN91_02670	W908_07520	EYG05_03340	Tper_0386	H8D41_06860	12
250	SP60_03135	Rmag_0968	MS2017_0221	BSEPE_0152	BGC33_13180	AZO1586R_1815	Gsub_0752	CRN91_02660	W908_07530	EYG05_03350	Tper_0388	H8D41_06870	12
251	SP60_03140	Rmag_0969	MS2017_0220	BSEPE_0151	BGC33_13185	AZO1586R_1759	Gsub_0751	CRN91_02655	W908_07535	EYG05_03355	Tper_0389	H8D41_06875	12
252	SP60_03185	Rmag_0972	MS2017_0208	BSEPE_1448	BGC33_09435	AZO1586R_2209	Gsub_0747	CRN91_02600	W908_07575	EYG05_03390	Tper_0396	H8D41_04630	12
253	SP60_03190	Rmag_0973	MS2017_0207	BSEPE_1447	BGC33_09440	AZO1586R_2208	Gsub_0746	CRN91_02595	W908_07580	EYG05_03395	Tper_0397	H8D41_04635	12
254	SP60_03195	Rmag_0974								EYG05_07760	Tper_0398	H8D41_04640	5
255	SP60_03200	Rmag_0975	MS2017_0206	BSEPE_1446	BGC33_09445	AZO1586R_2207	Gsub_0736	CRN91_02590	W908_07585	EYG05_07755	Tper_0399	H8D41_04645	12
256	SP60_03205	Rmag_0976	MS2017_0205	BSEPE_1445	BGC33_09450	AZO1586R_2206	Gsub_0735	CRN91_02585	W908_07590	EYG05_07750	Tper_0400	H8D41_04650	12
257	SP60_03210	Rmag_0977	MS2017_0204	BSEPE_1444	BGC33_09455	AZO1586R_2205	Gsub_0734	CRN91_02580	W908_07595	EYG05_07745	Tper_0401	H8D41_04655	12
258	SP60_03220	Rmag_0980	MS2017_0193	BSEPE_1442	BGC33_11675	AZO1586R_1953	Gsub_0701	CRN91_02575	W908_07600	EYG05_07735	Tper_0403	H8D41_04665	12
259	SP60_03225	Rmag_0981	MS2017_0192	BSEPE_1441	BGC33_11680	AZO1586R_1952	Gsub_0700	CRN91_02570	W908_07605	EYG05_07730	Tper_0404	H8D41_04670	12
260	SP60_03235	Rmag_0983								EYG05_07720		H8D41_04680	4
261	SP60_03240	Rmag_0984	MS2017_0189	BSEPE_1437	BGC33_11695	AZO1586R_2087	Gsub_0825	CRN91_02555	W908_07620	EYG05_07715	Tper_0406	H8D41_04685	12
262	SP60_03255	Rmag_0989	MS2017_0185	BSEPE_1429	BGC33_11715	AZO1586R_2092	Gsub_0823	CRN91_02545	W908_07630	EYG05_07700	Tper_0409	H8D41_01300	12
263	SP60_03260	Rmag_0990	MS2017_0184	BSEPE_1428	BGC33_11720	AZO1586R_2093	Gsub_0822	CRN91_02540	W908_07635	EYG05_07695	Tper_0410	H8D41_01295	12
264	SP60_03265	Rmag_0991	MS2017_0183	BSEPE_1427	BGC33_11725	AZO1586R_2094	Gsub_0821	CRN91_02535	W908_07640	EYG05_07690	Tper_0411	H8D41_01290	12
265	SP60_03270	Rmag_0992	MS2017_0182	BSEPE_1426	BGC33_11730	AZO1586R_2095	Gsub_0820	CRN91_02530	W908_07645	EYG05_07685	Tper_0412	H8D41_01285	12
266	SP60_03275	Rmag_0993	MS2017_0179	BSEPE_1425	BGC33_11740	AZO1586R_1569	Gsub_0629	CRN91_02525	W908_07650	EYG05_07680	Tper_0413	H8D41_01280	12
267	SP60_03280	Rmag_0994	MS2017_0178	BSEPE_1424	BGC33_11745	AZO1586R_1570	Gsub_0630	CRN91_02520	W908_07655	EYG05_07675	Tper_0414	H8D41_01275	12
268	SP60_03400	Rmag_0995	MS2017_0177	BSEPE_0148	BGC33_11755	AZO1586R_1571	Gsub_0389	CRN91_02430	W908_07710	EYG05_07650	Tper_0424	H8D41_01250	12
269	SP60_03405	Rmag_0996	MS2017_0174	BSEPE_0147	BGC33_11770	AZO1586R_1572	Gsub_0388	CRN91_02425	W908_07715	EYG05_07645	Tper_0425	H8D41_01245	12
270	SP60_03415	Rmag_0998	MS2017_0167	BSEPE_0145	BGC33_08370	AZO1586R_1575	Gsub_0539	CRN91_02415	W908_07725	EYG05_04520	Tper_0427	H8D41_01235	12
271	SP60_03420	Rmag_0999	MS2017_0166	BSEPE_0144	BGC33_08365	AZO1586R_1576	Gsub_0538	CRN91_02410	W908_07730	EYG05_04515	Tper_0428	H8D41_01230	12
272	SP60_03425	Rmag_1000	MS2017_0165	BSEPE_0143	BGC33_08360	AZO1586R_1577	Gsub_0537	CRN91_02405	W908_07735	EYG05_04510	Tper_0429	H8D41_01225	12
273	SP60_03430	Rmag_1001	MS2017_0164	BSEPE_0142	BGC33_08355	AZO1586R_1578	Gsub_0536		W908_07740	EYG05_04505	Tper_0430	H8D41_01220	11
274	SP60_03435	Rmag_1002	MS2017_0163	BSEPE_0139	BGC33_08350	AZO1586R_1579	Gsub_0535		W908_07745	EYG05_04500	Tper_0431	H8D41_01215	11
275	SP60_03440	Rmag_1003	MS2017_0162	BSEPE_0138	BGC33_08345	AZO1586R_1580	Gsub_0534	CRN91_02390		EYG05_04495	Tper_0432	H8D41_01210	11
276	SP60_03445	Rmag_1004	MS2017_0161	BSEPE_0137	BGC33_08340	AZO1586R_1581	Gsub_0533	CRN91_02385		EYG05_04490	Tper_0433	H8D41_01205	11
277	SP60_03450	Rmag_1005	MS2017_0160	BSEPE_0136	BGC33_10745	AZO1586R_1583	Gsub_0572	CRN91_02380	W908_07760	EYG05_04485	Tper_0434	H8D41_01200	12
278	SP60_03455	Rmag_1006	MS2017_0159	BSEPE_0135	BGC33_10750	AZO1586R_1584	Gsub_0571	CRN91_02375	W908_07765	EYG05_04480	Tper_0435	H8D41_01195	12
279	SP60_03460	Rmag_1007	MS2017_0158	BSEPE_0134	BGC33_10755	AZO1586R_1585	Gsub_0570	CRN91_02370	W908_07770	EYG05_04475	Tper_0436	H8D41_01190	12
280	SP60_03465	Rmag_1008	MS2017_0157	BSEPE_0133	BGC33_10760	AZO1586R_1586	Gsub_0569	CRN91_02365	W908_07775	EYG05_04470	Tper_0437	H8D41_01185	12
281	SP60_03470	Rmag_1009	MS2017_0156	BSEPE_0132	BGC33_10765	AZO1586R_1587	Gsub_0568			EYG05_04465	Tper_0438	H8D41_01180	10
282	SP60_03535	Rmag_1011	MS2017_0148	BSEPE_1398	BGC33_10810	AZO1586R_26				EYG05_03645	Tper_0802	H8D41_02635	9
283	SP60_03540	Rmag_1012	MS2017_0147	BSEPE_1399	BGC33_10815	AZO1586R_25	Gsub_0946			EYG05_03640	Tper_0801	H8D41_02630	10
284	SP60_03545	Rmag_1013	MS2017_0146	BSEPE_1400	BGC33_10820	AZO1586R_24	Gsub_0947			EYG05_03635	Tper_0800	H8D41_02625	10
285	SP60_03550	Rmag_1014	MS2017_0145	BSEPE_1401	BGC33_10825	AZO1586R_23	Gsub_0948	CRN91_02320	W908_07825	EYG05_07840	Tper_0799	H8D41_02620	12
286	SP60_03555	Rmag_1015	MS2017_0142	BSEPE_1402	BGC33_10830	AZO1586R_22	Gsub_0949	CRN91_02315	W908_07830	EYG05_07845	Tper_0798	H8D41_02615	12
287	SP60_03560	Rmag_1016	MS2017_0141	BSEPE_1403	BGC33_10835	AZO1586R_21	Gsub_0950	CRN91_02310	W908_07835	EYG05_07850	Tper_0797	H8D41_02610	12
288	SP60_03575	Rmag_1018	MS2017_0134	BSEPE_1452	BGC33_10870	AZO1586R_853	Gsub_0027	CRN91_02295	W908_07850	EYG05_01275	Tper_0794	H8D41_02595	12
289	SP60_03585	Rmag_1019	MS2017_2184	BSEPE_1520	BGC33_13480	AZO1586R_1004	Gsub_0505	CRN91_02285	W908_07860	EYG05_01265	Tper_0792	H8D41_02585	12
290	SP60_03590	Rmag_1020	MS2017_2183	BSEPE_1519	BGC33_13485	AZO1586R_1005	Gsub_0506	CRN91_02280	W908_07865	EYG05_01260	Tper_0791	H8D41_02580	12
291	SP60_03595	Rmag_1021	MS2017_2181	BSEPE_1518	BGC33_13490	AZO1586R_1006	Gsub_0507	CRN91_02270	W908_07870	EYG05_01255	Tper_0790	H8D41_02575	12
292	SP60_03620	Rmag_1022	MS2017_2180	BSEPE_1516	BGC33_13495	AZO1586R_1288	Gsub_0463				Tper_0787	H8D41_02550	9
293	SP60_03625	Rmag_1023	MS2017_2179	BSEPE_1515	BGC33_13500	AZO1586R_1287	Gsub_0462	CRN91_02250	W908_07890	EYG05_01145	Tper_0786	H8D41_02545	12
294	SP60_03635	Rmag_1024	MS2017_2177	BSEPE_1513	BGC33_13510	AZO1586R_1285	Gsub_0460	CRN91_02245	W908_07895	EYG05_01135	Tper_0784	H8D41_02535	12
295	SP60_03640	Rmag_1025	MS2017_2176	BSEPE_1512	BGC33_13525	AZO1586R_1284	Gsub_0459	CRN91_02240	W908_07900	EYG05_01130	Tper_0783	H8D41_02530	12
296	SP60_03645	Rmag_1026	MS2017_2173	BSEPE_1509	BGC33_05260	AZO1586R_1282	Gsub_1341	CRN91_02235	W908_07905	EYG05_02995	Tper_0782	H8D41_02525	12
297	SP60_03650	Rmag_1027	MS2017_2172	BSEPE_1508	BGC33_05255	AZO1586R_1281	Gsub_1340	CRN91_02230	W908_07910	EYG05_02990	Tper_0781	H8D41_02520	12
298	SP60_03655	Rmag_1028								EYG05_02985	Tper_0780	H8D41_02515	5
299	SP60_03660	Rmag_1029								EYG05_02980	Tper_0779	H8D41_02510	5
