	CDC	GC	GC1	GC2	GC3	Genome	P(CDC)	gene_id	locus_tag
259	0.126941	0.302277	0.372671	0.310559	0.223602	V.okutanii	0.063	Rmag_0379	COSY_0354
260	0.119852	0.32397	0.418539	0.317416	0.235955	V.okutanii	0.0	Rmag_0382	COSY_0356
261	0.101934	0.245098	0.333333	0.186275	0.215686	V.okutanii	0.8662	Rmag_0383	COSY_0357
262	0.107112	0.346369	0.469274	0.360335	0.209497	V.okutanii	0.0	Rmag_0384	COSY_0358
263	0.115221	0.323171	0.353659	0.341463	0.27439	V.okutanii	0.4306	Rmag_0385	COSY_0359
264	0.0896799	0.344444	0.46	0.378333	0.195	V.okutanii	0.0	Rmag_0386	COSY_0360
265	0.112739	0.297436	0.410256	0.292308	0.189744	V.okutanii	0.0366	Rmag_0388	COSY_0362
266	0.194538	0.357798	0.522936	0.33945	0.211009	V.okutanii	0.0356	Rmag_0389	COSY_0363
267	0.0782485	0.346154	0.454474	0.361852	0.222135	V.okutanii	0.0	Rmag_0392	COSY_0364
268	0.0787937	0.337398	0.45122	0.337398	0.223577	V.okutanii	0.19	Rmag_0394	COSY_0365
269	0.138032	0.362869	0.496835	0.335443	0.256329	V.okutanii	0.0	Rmag_0395	COSY_0366
270	0.0980805	0.3379	0.446918	0.344178	0.222603	V.okutanii	0.0	Rmag_0396	COSY_0367
271	0.124689	0.328407	0.418719	0.330049	0.236453	V.okutanii	0.0232	Rmag_0397	COSY_0368
272	0.117553	0.34749	0.447876	0.374517	0.220077	V.okutanii	0.0004	Rmag_0398	COSY_0369
273	0.0971051	0.313901	0.466368	0.295964	0.179372	V.okutanii	0.0418	Rmag_0404	COSY_0375
274	0.152018	0.339394	0.518182	0.3	0.2	V.okutanii	0.117	Rmag_0405	COSY_0376
275	0.138613	0.344512	0.487805	0.335366	0.210366	V.okutanii	0.0	Rmag_0409	COSY_0378
276	0.104752	0.359593	0.493569	0.360129	0.22508	V.okutanii	0.0	Rmag_0410	COSY_0379
277	0.0846786	0.282853	0.391827	0.276442	0.180288	V.okutanii	0.0	Rmag_0411	COSY_0380
278	0.135057	0.370259	0.497006	0.38024	0.233533	V.okutanii	0.0	Rmag_0412	COSY_0381
279	0.156023	0.332031	0.460938	0.347656	0.1875	V.okutanii	0.0	Rmag_0413	COSY_0382
280	0.218542	0.329087	0.43949	0.286624	0.261146	V.okutanii	0.0	Rmag_0414	COSY_0383
281	0.120995	0.346154	0.496154	0.361538	0.180769	V.okutanii	0.0008	Rmag_0415	COSY_0384
282	0.0916819	0.293144	0.439716	0.241135	0.198582	V.okutanii	0.0058	Rmag_0416	COSY_0385
283	0.129096	0.338542	0.505208	0.322917	0.1875	V.okutanii	0.008	Rmag_0417	COSY_0386
284	0.119347	0.313916	0.407767	0.359223	0.174757	V.okutanii	0.0002	Rmag_0419	COSY_0388
285	0.18543	0.32598	0.492647	0.301471	0.183824	V.okutanii	0.0026	Rmag_0420	COSY_0389
286	0.13721	0.339921	0.426877	0.343874	0.249012	V.okutanii	0.0008	Rmag_0421	COSY_0390
287	0.135336	0.342169	0.484337	0.359036	0.183133	V.okutanii	0.0	Rmag_0423	COSY_0392
288	0.109343	0.333333	0.413265	0.362245	0.22449	V.okutanii	0.0	Rmag_0425	COSY_0396
289	0.103799	0.377169	0.50137	0.413699	0.216438	V.okutanii	0.0002	Rmag_0430	COSY_0399
290	0.123976	0.327561	0.484848	0.307359	0.190476	V.okutanii	0.0014	Rmag_0432	COSY_0401
291	0.099936	0.323258	0.420655	0.31738	0.231738	V.okutanii	0.0	Rmag_0433	COSY_0403
292	0.146974	0.336478	0.410377	0.363208	0.235849	V.okutanii	0.001	Rmag_0434	COSY_0404
293	0.107627	0.322097	0.393258	0.35206	0.220974	V.okutanii	0.0024	Rmag_0435	COSY_0405
294	0.12631	0.305439	0.401674	0.334728	0.179916	V.okutanii	0.0004	Rmag_0437	COSY_0407
295	0.106743	0.313673	0.431635	0.302949	0.206434	V.okutanii	0.0	Rmag_0438	COSY_0408
296	0.111984	0.339934	0.481848	0.306931	0.231023	V.okutanii	0.0002	Rmag_0444	COSY_0410
297	0.128351	0.373195	0.5026	0.386482	0.230503	V.okutanii	0.0	Rmag_0445	COSY_0411
298	0.16624	0.309091	0.424242	0.321212	0.181818	V.okutanii	0.0008	Rmag_0446	COSY_0412
299	0.121529	0.358283	0.52994	0.368263	0.176647	V.okutanii	0.0	Rmag_0447	COSY_0413
300	0.164512	0.33871	0.427419	0.387097	0.201613	V.okutanii	0.0	Rmag_0448	COSY_0414
301	0.0980841	0.362035	0.520548	0.381605	0.183953	V.okutanii	0.0	Rmag_0449	COSY_0415
302	0.0975213	0.275779	0.366906	0.258993	0.201439	V.okutanii	0.8358	Rmag_0450	COSY_0416
303	0.129094	0.336678	0.448161	0.327759	0.234114	V.okutanii	0.0	Rmag_0452	COSY_0418
304	0.106738	0.319481	0.441558	0.324675	0.192208	V.okutanii	0.0	Rmag_0453	COSY_0419
305	0.150667	0.248366	0.392157	0.186275	0.166667	V.okutanii	0.0616	Rmag_0454	COSY_0421
306	0.102247	0.324304	0.458239	0.291196	0.223476	V.okutanii	0.0	Rmag_0455	COSY_0422
307	0.109182	0.334792	0.459519	0.356674	0.188184	V.okutanii	0.0	Rmag_0456	COSY_0423
308	0.132663	0.29235	0.385246	0.344262	0.147541	V.okutanii	0.3214	Rmag_0457	COSY_0424
309	0.1095	0.349566	0.505096	0.351076	0.192525	V.okutanii	0.0	Rmag_0458	COSY_0425
310	0.114433	0.376543	0.520576	0.393004	0.216049	V.okutanii	0.0	Rmag_0462	COSY_0427
311	0.0916465	0.286149	0.351598	0.283105	0.223744	V.okutanii	0.1306	Rmag_0463	COSY_0428
312	0.0990522	0.332969	0.42623	0.338798	0.23388	V.okutanii	0.0	Rmag_0464	COSY_0429
313	0.112103	0.309751	0.413002	0.311663	0.204589	V.okutanii	0.0	Rmag_0466	COSY_0431
314	0.0814156	0.316486	0.393502	0.3213	0.234657	V.okutanii	0.1072	Rmag_0469	COSY_0432
315	0.121469	0.336	0.426667	0.362667	0.218667	V.okutanii	0.0	Rmag_0470	COSY_0433
316	0.112901	0.262626	0.318182	0.295455	0.174242	V.okutanii	0.381	Rmag_0472	COSY_0435
317	0.213415	0.369128	0.496644	0.355705	0.255034	V.okutanii	0.0	Rmag_0473	COSY_0436
318	0.0808675	0.321612	0.461538	0.307692	0.195604	V.okutanii	0.0	Rmag_0474	COSY_0437
319	0.0922064	0.286055	0.413588	0.264601	0.179976	V.okutanii	0.0	Rmag_0475	COSY_0438
320	0.1301	0.351852	0.5	0.324074	0.231481	V.okutanii	0.9044	Rmag_0476	COSY_0439
321	0.142298	0.350794	0.492857	0.37381	0.185714	V.okutanii	0.0	Rmag_0477	COSY_0440
322	0.0998855	0.26704	0.336134	0.2493	0.215686	V.okutanii	0.0	Rmag_0478	COSY_0441
323	0.210964	0.297297	0.418919	0.256757	0.216216	V.okutanii	0.1886	Rmag_0481	COSY_0444
324	0.15299	0.31338	0.426056	0.306338	0.207746	V.okutanii	0.0	Rmag_0482	COSY_0445
325	0.112387	0.341826	0.43949	0.423567	0.16242	V.okutanii	0.0	Rmag_0483	COSY_0446
326	0.111202	0.337266	0.457227	0.374631	0.179941	V.okutanii	0.0	Rmag_0484	COSY_0447
327	0.203366	0.328205	0.446154	0.353846	0.184615	V.okutanii	0.6148	Rmag_0485	COSY_0448
328	0.116908	0.27439	0.390244	0.268293	0.164634	V.okutanii	0.0878	Rmag_0486	COSY_0449
329	0.130354	0.313305	0.356223	0.339056	0.244635	V.okutanii	0.0022	Rmag_0487	COSY_0450
330	0.113187	0.328	0.448	0.352	0.184	V.okutanii	0.004	Rmag_0490	COSY_0451
331	0.121627	0.318352	0.434457	0.333333	0.187266	V.okutanii	0.0	Rmag_0491	COSY_0452
332	0.0988187	0.321188	0.437247	0.352227	0.174089	V.okutanii	0.0234	Rmag_0492	COSY_0453
333	0.116593	0.315476	0.443182	0.284091	0.219156	V.okutanii	0.0	Rmag_0493	COSY_0454
334	0.130068	0.310861	0.314607	0.398876	0.219101	V.okutanii	0.0316	Rmag_0495	COSY_0455
335	0.121373	0.34632	0.487013	0.357143	0.194805	V.okutanii	0.0	Rmag_0496	COSY_0456
336	0.120305	0.261261	0.378378	0.243243	0.162162	V.okutanii	0.7608	Rmag_0497	COSY_0457
337	0.1269	0.344657	0.475584	0.37155	0.186837	V.okutanii	0.0	Rmag_0498	COSY_0458
338	0.124302	0.363354	0.475155	0.369565	0.245342	V.okutanii	0.0	Rmag_0499	COSY_0459
339	0.111731	0.324643	0.441341	0.316574	0.216015	V.okutanii	0.0	Rmag_0502	COSY_0461
340	0.0831539	0.298507	0.383085	0.298507	0.21393	V.okutanii	0.2614	Rmag_0504	COSY_0462
341	0.107229	0.348273	0.484594	0.330532	0.229692	V.okutanii	0.0002	Rmag_0505	COSY_0463
342	0.159304	0.311377	0.413174	0.329341	0.191617	V.okutanii	0.0032	Rmag_0506	COSY_0464
343	0.16307	0.312057	0.453901	0.283688	0.198582	V.okutanii	0.0206	Rmag_0507	COSY_0465
344	0.154401	0.321212	0.436364	0.375758	0.151515	V.okutanii	0.005	Rmag_0510	COSY_0468
345	0.124212	0.311168	0.368286	0.345269	0.219949	V.okutanii	0.0	Rmag_0511	COSY_0469
346	0.139166	0.322876	0.396078	0.341176	0.231373	V.okutanii	0.0	Rmag_0512	COSY_0470
347	0.0797912	0.325238	0.432857	0.32	0.222857	V.okutanii	0.0	Rmag_0513	COSY_0471
348	0.157701	0.3125	0.46875	0.234375	0.234375	V.okutanii	0.8276	Rmag_0514	COSY_0472
349	0.114023	0.335664	0.449883	0.335664	0.221445	V.okutanii	0.0	Rmag_0518	COSY_0476
350	0.0907262	0.327808	0.449355	0.3186	0.21547	V.okutanii	0.0	Rmag_0520	COSY_0477
351	0.0871334	0.303772	0.382263	0.321101	0.207951	V.okutanii	0.0052	Rmag_0522	COSY_0478
352	0.107278	0.335532	0.449868	0.343008	0.21372	V.okutanii	0.0	Rmag_0523	COSY_0479
353	0.0924825	0.308642	0.425926	0.280423	0.219577	V.okutanii	0.0006	Rmag_0524	COSY_0480
354	0.158857	0.337165	0.436782	0.344828	0.229885	V.okutanii	0.8548	Rmag_0525	COSY_0481
355	0.0812864	0.303303	0.436937	0.243243	0.22973	V.okutanii	0.2624	Rmag_0526	COSY_0482
356	0.16602	0.276596	0.382979	0.262411	0.184397	V.okutanii	0.0038	Rmag_0528	COSY_0484
357	0.120079	0.374248	0.51083	0.406137	0.205776	V.okutanii	0.0	Rmag_0529	COSY_0485
358	0.107414	0.361492	0.502283	0.388128	0.194064	V.okutanii	0.0	Rmag_0531	COSY_0487
359	0.113871	0.339662	0.481013	0.316456	0.221519	V.okutanii	0.0002	Rmag_0532	COSY_0488
360	0.12271	0.325146	0.452632	0.340351	0.182456	V.okutanii	0.0002	Rmag_0533	COSY_0489
361	0.112575	0.311911	0.429306	0.33162	0.174807	V.okutanii	0.0	Rmag_0534	COSY_0490
362	0.0822908	0.292956	0.344549	0.349933	0.184388	V.okutanii	0.0	Rmag_0535	COSY_0491
363	0.127229	0.315789	0.417004	0.336032	0.194332	V.okutanii	0.001	Rmag_0537	COSY_0493
364	0.0953745	0.310458	0.431373	0.328431	0.171569	V.okutanii	0.151	Rmag_0542	COSY_0497
365	0.110329	0.325926	0.457143	0.330159	0.190476	V.okutanii	0.0	Rmag_0543	COSY_0498
366	0.0936339	0.342334	0.46777	0.35453	0.204704	V.okutanii	0.0	Rmag_0544	COSY_0499
367	0.13302	0.333333	0.450128	0.358056	0.191816	V.okutanii	0.0	Rmag_0545	COSY_0500
368	0.0992958	0.330321	0.454819	0.355422	0.180723	V.okutanii	0.0002	Rmag_0546	COSY_0501
369	0.0974704	0.301837	0.413386	0.271654	0.220472	V.okutanii	0.0252	Rmag_0547	COSY_0502
370	0.186793	0.330623	0.406504	0.349593	0.235772	V.okutanii	0.0302	Rmag_0548	COSY_0503
371	0.138523	0.309434	0.392453	0.316981	0.218868	V.okutanii	0.0	Rmag_0549	COSY_0504
372	0.0957739	0.339483	0.501845	0.335793	0.180812	V.okutanii	0.0096	Rmag_0550	COSY_0505
373	0.0889266	0.287899	0.347313	0.31979	0.196592	V.okutanii	0.0	Rmag_0553	COSY_0507
374	0.0902889	0.318273	0.451807	0.343373	0.159639	V.okutanii	0.0006	Rmag_0554	COSY_0508
375	0.130586	0.369615	0.530612	0.326531	0.251701	V.okutanii	0.286	Rmag_0555	COSY_0509
376	0.120001	0.370089	0.48289	0.39924	0.228137	V.okutanii	0.001	Rmag_0556	COSY_0510
377	0.13866	0.277154	0.393258	0.235955	0.202247	V.okutanii	0.614	Rmag_0558	COSY_0512
378	0.119679	0.307061	0.403941	0.310345	0.206897	V.okutanii	0.016	Rmag_0559	COSY_0513
379	0.140467	0.329723	0.480144	0.303249	0.205776	V.okutanii	0.0	Rmag_0560	COSY_0514
380	0.140257	0.37193	0.547368	0.336842	0.231579	V.okutanii	0.5878	Rmag_0561	COSY_0515
381	0.122575	0.390615	0.581353	0.389397	0.201097	V.okutanii	0.0	Rmag_0562	COSY_0516
382	0.0802159	0.323749	0.442492	0.338658	0.190096	V.okutanii	0.0	Rmag_0563	COSY_0518
383	0.193491	0.333333	0.581081	0.243243	0.175676	V.okutanii	0.1084	Rmag_0565	COSY_0520
384	0.109271	0.375303	0.472155	0.457627	0.196126	V.okutanii	0.0	Rmag_0566	COSY_0521
385	0.185914	0.290476	0.371429	0.314286	0.185714	V.okutanii	0.1876	Rmag_0567	COSY_0522
386	0.0820478	0.303313	0.408385	0.285714	0.215839	V.okutanii	0.0	Rmag_0568	COSY_0523
387	0.0836301	0.31682	0.438532	0.300917	0.211009	V.okutanii	0.0	Rmag_0570	COSY_0525
388	0.143146	0.339869	0.434174	0.361345	0.22409	V.okutanii	0.0	Rmag_0571	COSY_0526
389	0.205304	0.369048	0.526786	0.339286	0.241071	V.okutanii	0.0292	Rmag_0572	COSY_0527
390	0.0956986	0.326819	0.456026	0.348534	0.175896	V.okutanii	0.0	Rmag_0573	COSY_0528
391	0.138687	0.233918	0.333333	0.210526	0.157895	V.okutanii	0.0016	Rmag_0574	COSY_0529
392	0.142439	0.352025	0.514019	0.35514	0.186916	V.okutanii	0.3208	Rmag_0575	COSY_0530
393	0.184329	0.338667	0.48	0.368	0.168	V.okutanii	0.0052	Rmag_0576	COSY_0531
394	0.119009	0.363861	0.50495	0.371287	0.215347	V.okutanii	0.0	Rmag_0577	COSY_0532
395	0.183672	0.342926	0.453237	0.366906	0.208633	V.okutanii	0.0092	Rmag_0578	COSY_0533
396	0.110451	0.337644	0.487069	0.340517	0.185345	V.okutanii	0.0096	Rmag_0579	COSY_0534
397	0.14545	0.348238	0.455285	0.325203	0.264228	V.okutanii	0.0	Rmag_0581	COSY_0536
398	0.0710986	0.319923	0.436782	0.344828	0.178161	V.okutanii	0.4838	Rmag_0583	COSY_0538
399	0.112771	0.359223	0.485437	0.368932	0.223301	V.okutanii	0.0002	Rmag_0584	COSY_0539
400	0.0990924	0.363636	0.5086	0.356265	0.226044	V.okutanii	0.0	Rmag_0585	COSY_0540
401	0.0655732	0.293976	0.380723	0.296386	0.204819	V.okutanii	0.0122	Rmag_0587	COSY_0541
402	0.151209	0.277778	0.369048	0.27381	0.190476	V.okutanii	0.5174	Rmag_0588	COSY_0542
403	0.0836909	0.293907	0.394265	0.27957	0.207885	V.okutanii	0.0354	Rmag_0589	COSY_0543
404	0.210931	0.322464	0.413043	0.326087	0.228261	V.okutanii	0.0488	Rmag_0591	COSY_0546
405	0.121292	0.34347	0.536673	0.320215	0.173524	V.okutanii	0.0	Rmag_0592	COSY_0547
406	0.165174	0.361481	0.48	0.36	0.244444	V.okutanii	0.0	Rmag_0593	COSY_0548
407	0.111255	0.325269	0.447581	0.308468	0.219758	V.okutanii	0.0	Rmag_0594	COSY_0549
408	0.144681	0.298611	0.402778	0.298611	0.194444	V.okutanii	0.069	Rmag_0595	COSY_0550
409	0.113378	0.279935	0.383495	0.252427	0.203883	V.okutanii	0.0174	Rmag_0597	COSY_0552
410	0.112746	0.285494	0.356481	0.291667	0.208333	V.okutanii	0.0102	Rmag_0599	COSY_0553
411	0.128081	0.344471	0.441527	0.403341	0.188544	V.okutanii	0.0	Rmag_0600	COSY_0554
412	0.150533	0.321951	0.468293	0.321951	0.17561	V.okutanii	0.0002	Rmag_0601	COSY_0555
413	0.115655	0.363496	0.473318	0.401392	0.215777	V.okutanii	0.0	Rmag_0602	COSY_0556
414	0.158079	0.346209	0.48927	0.306867	0.242489	V.okutanii	0.0	Rmag_0604	COSY_0557
415	0.0957196	0.307593	0.393822	0.324324	0.204633	V.okutanii	0.0148	Rmag_0605	COSY_0558
416	0.111213	0.340056	0.492437	0.331092	0.196639	V.okutanii	0.0	Rmag_0606	COSY_0559
417	0.122986	0.297539	0.416107	0.302013	0.174497	V.okutanii	0.1156	Rmag_0607	COSY_0560
418	0.135278	0.33908	0.448276	0.314655	0.25431	V.okutanii	0.0028	Rmag_0608	COSY_0561
419	0.17521	0.320132	0.405941	0.326733	0.227723	V.okutanii	0.2696	Rmag_0609	COSY_0562
420	0.1643	0.352697	0.477178	0.365145	0.215768	V.okutanii	0.0	Rmag_0611	COSY_0564
421	0.115632	0.301688	0.420886	0.28481	0.199367	V.okutanii	0.0	Rmag_0613	COSY_0565
422	0.150975	0.294118	0.41629	0.307692	0.158371	V.okutanii	0.0	Rmag_0614	COSY_0566
423	0.102777	0.288984	0.424893	0.248927	0.193133	V.okutanii	0.0136	Rmag_0615	COSY_0567
424	0.192305	0.303959	0.37931	0.310345	0.222222	V.okutanii	0.0	Rmag_0617	COSY_0569
425	0.18036	0.307443	0.446602	0.300971	0.174757	V.okutanii	0.0536	Rmag_0618	COSY_0571
426	0.117781	0.295533	0.371134	0.28866	0.226804	V.okutanii	0.0308	Rmag_0619	COSY_0572
427	0.107994	0.294206	0.433409	0.288939	0.160271	V.okutanii	0.0	Rmag_0620	COSY_0573
428	0.115865	0.303855	0.37415	0.323129	0.214286	V.okutanii	0.0002	Rmag_0621	COSY_0574
429	0.155408	0.318584	0.442478	0.300885	0.212389	V.okutanii	0.1146	Rmag_0622	COSY_0575
430	0.119057	0.336398	0.443678	0.381609	0.183908	V.okutanii	0.0	Rmag_0623	COSY_0576
431	0.111378	0.334507	0.46831	0.338028	0.197183	V.okutanii	0.0012	Rmag_0624	COSY_0577
432	0.12084	0.338798	0.497268	0.330601	0.188525	V.okutanii	0.0	Rmag_0626	COSY_0579
433	0.110096	0.33519	0.462396	0.337047	0.206128	V.okutanii	0.0	Rmag_0628	COSY_0581
434	0.120507	0.381066	0.498807	0.403341	0.24105	V.okutanii	0.0	Rmag_0632	COSY_0584
435	0.137657	0.317204	0.427419	0.33871	0.185484	V.okutanii	0.0	Rmag_0635	COSY_0586
436	0.132936	0.275269	0.354839	0.264516	0.206452	V.okutanii	0.0356	Rmag_0640	COSY_0588
437	0.104142	0.321489	0.437817	0.32868	0.19797	V.okutanii	0.0	Rmag_0642	COSY_0590
438	0.10479	0.336266	0.469208	0.322581	0.217009	V.okutanii	0.0002	Rmag_0643	COSY_0591
439	0.272006	0.369748	0.504202	0.394958	0.210084	V.okutanii	0.0	Rmag_0645	COSY_0592
440	0.172552	0.331096	0.496644	0.275168	0.221477	V.okutanii	0.0018	Rmag_0647	COSY_0594
441	0.11532	0.34696	0.485849	0.31761	0.237421	V.okutanii	0.0	Rmag_0648	COSY_0595
442	0.123071	0.325758	0.486014	0.318182	0.173077	V.okutanii	0.0	Rmag_0649	COSY_0596
443	0.109753	0.327291	0.441088	0.326284	0.214502	V.okutanii	0.0	Rmag_0651	COSY_0598
444	0.113134	0.263158	0.355263	0.302632	0.131579	V.okutanii	0.0928	Rmag_0652	COSY_0599
445	0.12017	0.366667	0.453846	0.415385	0.230769	V.okutanii	0.0008	Rmag_0654	COSY_0600
446	0.115949	0.270461	0.395122	0.24878	0.16748	V.okutanii	0.0	Rmag_0656	COSY_0601
447	0.174151	0.338095	0.485714	0.321429	0.207143	V.okutanii	0.0054	Rmag_0659	COSY_0606
448	0.204311	0.348238	0.390244	0.361789	0.292683	V.okutanii	0.0	Rmag_0661	COSY_0607
449	0.0943527	0.3379	0.420091	0.369863	0.223744	V.okutanii	0.2986	Rmag_0662	COSY_0608
450	0.17837	0.330383	0.40708	0.256637	0.327434	V.okutanii	0.0738	Rmag_0664	COSY_0609
451	0.199734	0.321429	0.357143	0.404762	0.202381	V.okutanii	0.1356	Rmag_0665	COSY_0610
452	0.156539	0.273333	0.386667	0.3	0.133333	V.okutanii	0.001	Rmag_0666	COSY_0611
453	0.133162	0.345807	0.50104	0.313929	0.222453	V.okutanii	0.0	Rmag_0667	COSY_0612
454	0.106949	0.334283	0.410256	0.361823	0.230769	V.okutanii	0.0002	Rmag_0668	COSY_0613
455	0.0876014	0.306152	0.390558	0.296137	0.23176	V.okutanii	0.1942	Rmag_0669	COSY_0614
456	0.111716	0.327804	0.417062	0.324645	0.241706	V.okutanii	0.0	Rmag_0671	COSY_0618
457	0.102812	0.260163	0.346341	0.253659	0.180488	V.okutanii	0.019	Rmag_0672	COSY_0619
458	0.0920285	0.313262	0.455914	0.32043	0.163441	V.okutanii	0.0	Rmag_0673	COSY_0620
459	0.0802995	0.333945	0.477064	0.346789	0.177982	V.okutanii	0.0	Rmag_0674	COSY_0621
460	0.102833	0.310646	0.424084	0.321117	0.186736	V.okutanii	0.0	Rmag_0676	COSY_0622
461	0.130056	0.368173	0.488701	0.378531	0.237288	V.okutanii	0.0	Rmag_0677	COSY_0629
462	0.139066	0.282313	0.438776	0.27551	0.132653	V.okutanii	0.3714	Rmag_0678	COSY_0630
463	0.136467	0.346535	0.435644	0.356436	0.247525	V.okutanii	0.0152	Rmag_0679	COSY_0631
464	0.165665	0.288889	0.361905	0.27619	0.228571	V.okutanii	0.107	Rmag_0680	COSY_0632
465	0.112604	0.339286	0.450893	0.3125	0.254464	V.okutanii	0.054	Rmag_0683	COSY_0634
466	0.0831892	0.312077	0.423188	0.307246	0.205797	V.okutanii	0.0028	Rmag_0684	COSY_0635
467	0.133754	0.295302	0.409396	0.295302	0.181208	V.okutanii	0.0458	Rmag_0689	COSY_0639
468	0.132562	0.317869	0.412371	0.298969	0.242268	V.okutanii	0.0112	Rmag_0690	COSY_0640
469	0.07825	0.326241	0.453901	0.335697	0.189125	V.okutanii	0.0012	Rmag_0691	COSY_0641
470	0.153375	0.293651	0.380952	0.291667	0.208333	V.okutanii	0.0006	Rmag_0692	COSY_0642
471	0.0746863	0.315206	0.39577	0.311178	0.238671	V.okutanii	0.0288	Rmag_0693	COSY_0643
472	0.130296	0.286325	0.423077	0.320513	0.115385	V.okutanii	0.9258	Rmag_0694	COSY_0644
473	0.132934	0.356061	0.477273	0.392045	0.198864	V.okutanii	0.042	Rmag_0698	COSY_0650
474	0.111129	0.318182	0.467914	0.291444	0.195187	V.okutanii	0.0	Rmag_0699	COSY_0651
475	0.137802	0.355638	0.498141	0.379182	0.189591	V.okutanii	0.0002	Rmag_0700	COSY_0652
476	0.169507	0.398551	0.55	0.415217	0.230435	V.okutanii	0.0	Rmag_0701	COSY_0653
477	0.101636	0.330864	0.417284	0.362963	0.212346	V.okutanii	0.0	Rmag_0704	COSY_0655
478	0.111152	0.322779	0.461741	0.324538	0.182058	V.okutanii	0.0	Rmag_0714	COSY_0664
479	0.112003	0.256173	0.351852	0.222222	0.194444	V.okutanii	0.5342	Rmag_0717	COSY_0666
480	0.0864015	0.330871	0.446086	0.320532	0.225997	V.okutanii	0.0	Rmag_0721	COSY_0669
481	0.120828	0.310096	0.439904	0.293269	0.197115	V.okutanii	0.0	Rmag_0730	COSY_0675
482	0.123761	0.352724	0.481994	0.34626	0.229917	V.okutanii	0.0	Rmag_0731	COSY_0676
483	0.140389	0.313358	0.393258	0.344569	0.202247	V.okutanii	0.0	Rmag_0732	COSY_0677
484	0.124427	0.365432	0.525926	0.274074	0.296296	V.okutanii	0.6578	Rmag_0733	COSY_0678
485	0.176759	0.33165	0.444444	0.328283	0.222222	V.okutanii	0.0	Rmag_0736	COSY_0681
486	0.128858	0.328808	0.420814	0.361991	0.20362	V.okutanii	0.0014	Rmag_0737	COSY_0682
487	0.103763	0.366932	0.519894	0.384615	0.196286	V.okutanii	0.0002	Rmag_0738	COSY_0683
488	0.109983	0.362573	0.480263	0.335526	0.27193	V.okutanii	0.0	Rmag_0739	COSY_0684
489	0.121046	0.355049	0.482085	0.358306	0.224756	V.okutanii	0.0	Rmag_0740	COSY_0685
490	0.102839	0.308772	0.373684	0.342105	0.210526	V.okutanii	0.176	Rmag_0741	COSY_0686
491	0.0772129	0.321267	0.441176	0.330317	0.192308	V.okutanii	0.0004	Rmag_0743	COSY_0688
492	0.078023	0.300885	0.429204	0.283186	0.190265	V.okutanii	0.343	Rmag_0744	COSY_0689
493	0.10356	0.303393	0.407186	0.239521	0.263473	V.okutanii	0.3044	Rmag_0745	COSY_0690
494	0.112989	0.322284	0.441989	0.342541	0.18232	V.okutanii	0.0	Rmag_0747	COSY_0691
495	0.274993	0.344961	0.44186	0.372093	0.22093	V.okutanii	0.0048	Rmag_0749	COSY_0693
496	0.104351	0.298898	0.38843	0.297521	0.210744	V.okutanii	0.007	Rmag_0755	COSY_0697
497	0.136148	0.314103	0.416667	0.333333	0.192308	V.okutanii	0.0344	Rmag_0756	COSY_0698
498	0.0843503	0.317697	0.428571	0.309168	0.215352	V.okutanii	0.0002	Rmag_0757	COSY_0699
499	0.116776	0.306859	0.393502	0.32852	0.198556	V.okutanii	0.0002	Rmag_0758	COSY_0700
500	0.11081	0.346985	0.450512	0.354949	0.235495	V.okutanii	0.003	Rmag_0759	COSY_0701
501	0.157183	0.29085	0.421569	0.313725	0.137255	V.okutanii	0.2748	Rmag_0763	COSY_0702
502	0.162296	0.321311	0.4	0.314754	0.24918	V.okutanii	0.0	Rmag_0765	COSY_0703
503	0.172794	0.312024	0.342466	0.392694	0.200913	V.okutanii	0.0	Rmag_0767	COSY_0705
504	0.0925969	0.313084	0.439252	0.317757	0.182243	V.okutanii	0.0	Rmag_0769	COSY_0706
505	0.123211	0.343691	0.457627	0.389831	0.183616	V.okutanii	0.0	Rmag_0770	COSY_0707
506	0.115692	0.358192	0.450847	0.39661	0.227119	V.okutanii	0.0	Rmag_0772	COSY_0708
507	0.162643	0.304762	0.4	0.271429	0.242857	V.okutanii	0.0248	Rmag_0774	COSY_0710
508	0.142969	0.328109	0.448276	0.329154	0.206897	V.okutanii	0.0	Rmag_0781	COSY_0711
509	0.151497	0.330044	0.457237	0.325658	0.207237	V.okutanii	0.0	Rmag_0783	COSY_0712
510	0.117315	0.341667	0.45	0.347917	0.227083	V.okutanii	0.0	Rmag_0784	COSY_0714
511	0.093484	0.348861	0.416149	0.363354	0.267081	V.okutanii	0.0084	Rmag_0785	COSY_0715
512	0.113023	0.344679	0.498826	0.31338	0.221831	V.okutanii	0.0	Rmag_0787	COSY_0716
513	0.117641	0.303599	0.403756	0.319249	0.187793	V.okutanii	0.0082	Rmag_0788	COSY_0717
514	0.116703	0.287654	0.418519	0.27037	0.174074	V.okutanii	0.0004	Rmag_0790	COSY_0718
515	0.110556	0.344758	0.489919	0.336694	0.207661	V.okutanii	0.0	Rmag_0793	COSY_0719
516	0.104995	0.377902	0.529248	0.406685	0.197772	V.okutanii	0.0	Rmag_0794	COSY_0720
517	0.0965089	0.308081	0.431818	0.318182	0.174242	V.okutanii	0.0128	Rmag_0795	COSY_0721
518	0.107745	0.337154	0.458453	0.338109	0.2149	V.okutanii	0.0	Rmag_0800	COSY_0726
