pseudo	gene_id	genome	locus_tag	SEED_level_1	SEED_level_2	SEED_level_3	SEED_long_name
	Rmag_R0018	R.phaseoliformis	Rpha_rna_5	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0018	R.pacifica	Rpac_rna_28	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0018	V.okutanii	COSY_R0017	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0012	V.extenta	Vext_rna_27	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	R.magnifica	Rmag_R0012	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	R.rectimargo	Rrec_rna_2	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	V.okutanii	COSY_R0012	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	R.pacifica	Rpac_rna_14	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	R.phaseoliformis	Rpha_rna_31	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	V.gigas2	Vgig2_rna_20	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	Bathy	MS2017_R028	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
		R.pliocardia	Rple_rna_11	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	R.southwardae	Rsou_rna_25	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	V.soyoae2	Vsoy2_rna_24	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	SUP05	SP60_01360	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0012	V.diagonalis	Vdia_rna_26	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Glu
	Rmag_R0011	R.rectimargo	Rrec_rna_3	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	Bathy	MS2017_R029	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	V.diagonalis	Vdia_rna_27	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	R.magnifica	Rmag_R0011	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	SUP05	SP60_01365	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	R.southwardae	Rsou_rna_26	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
		R.pliocardia	Rple_rna_10	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	V.gigas2	Vgig2_rna_21	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	R.phaseoliformis	Rpha_rna_32	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	V.soyoae2	Vsoy2_rna_23	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	V.extenta	Vext_rna_28	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	V.okutanii	COSY_R0011	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0011	R.pacifica	Rpac_rna_13	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Ala
	Rmag_R0010	V.diagonalis	Vdia_rna_28	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	R.magnifica	Rmag_R0010	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	R.pacifica	Rpac_rna_12	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	R.phaseoliformis	Rpha_rna_33	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	V.gigas2	Vgig2_rna_22	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	R.southwardae	Rsou_rna_37	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
		R.pliocardia	Rple_rna_3	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	V.extenta	Vext_rna_29	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	V.soyoae2	Vsoy2_rna_22	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	V.okutanii	COSY_R0010	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	Bathy	MS2017_R009	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	SUP05	SP60_05770	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0010	R.rectimargo	Rrec_rna_4	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Leu
	Rmag_R0009	V.okutanii	COSY_R0009	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	V.diagonalis	Vdia_rna_29	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	Bathy	MS2017_R032	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	V.gigas2	Vgig2_rna_5	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
		R.pliocardia	Rple_rna_28	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	R.southwardae	Rsou_rna_21	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	R.phaseoliformis	Rpha_rna_38	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	V.soyoae2	Vsoy2_rna_21	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	R.rectimargo	Rrec_rna_27	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	SUP05	SP60_05180	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	V.extenta	Vext_rna_30	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	R.pacifica	Rpac_rna_1	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0009	R.magnifica	Rmag_R0009	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Arg
	Rmag_R0008	R.southwardae	Rsou_rna_20	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	V.okutanii	COSY_R0008	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	SUP05	SP60_05170	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	V.extenta	Vext_rna_31	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	R.phaseoliformis	Rpha_rna_37	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	R.magnifica	Rmag_R0008	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	V.soyoae2	Vsoy2_rna_20	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	V.diagonalis	Vdia_rna_30	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	Bathy	MS2017_R033	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	R.rectimargo	Rrec_rna_26	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	R.pacifica	Rpac_rna_2	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0008	V.gigas2	Vgig2_rna_4	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
		R.pliocardia	Rple_rna_29	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gly
	Rmag_R0007	R.southwardae	Rsou_rna_19	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	V.gigas2	Vgig2_rna_3	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	V.okutanii	COSY_R0007	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	SUP05	SP60_05165	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	R.pacifica	Rpac_rna_3	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	V.soyoae2	Vsoy2_rna_19	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	R.phaseoliformis	Rpha_rna_36	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	V.extenta	Vext_rna_32	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	R.rectimargo	Rrec_rna_25	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	R.magnifica	Rmag_R0007	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	Bathy	MS2017_R034	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
		R.pliocardia	Rple_rna_30	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0007	V.diagonalis	Vdia_rna_31	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Cys
	Rmag_R0006	R.magnifica	Rmag_R0006	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	V.diagonalis	Vdia_rna_32	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	R.southwardae	Rsou_rna_28	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	V.soyoae2	Vsoy2_rna_18	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	SUP05	SP60_04740	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	R.phaseoliformis	Rpha_rna_35	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
		R.pliocardia	Rple_rna_31	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	V.okutanii	COSY_R0006	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	Bathy	MS2017_R036	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	R.pacifica	Rpac_rna_4	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	R.rectimargo	Rrec_rna_24	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	V.gigas2	Vgig2_rna_2	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0006	V.extenta	Vext_rna_33	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Gln
	Rmag_R0005	V.gigas2	Vgig2_rna_1	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	V.okutanii	COSY_R0005	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	V.diagonalis	Vdia_rna_33	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	R.magnifica	Rmag_R0005	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	R.southwardae	Rsou_rna_29	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	R.rectimargo	Rrec_rna_23	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	Bathy	MS2017_R037	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	R.phaseoliformis	Rpha_rna_34	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	V.soyoae2	Vsoy2_rna_17	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	R.pacifica	Rpac_rna_5	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	SUP05	SP60_04725	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0005	V.extenta	Vext_rna_34	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
		R.pliocardia	Rple_rna_32	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	R.southwardae	Rsou_rna_11	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	Bathy	MS2017_R039	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	R.pacifica	Rpac_rna_6	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	V.gigas2	Vgig2_rna_35	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	R.magnifica	Rmag_R0004	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
		R.pliocardia	Rple_rna_33	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	V.soyoae2	Vsoy2_rna_16	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	R.phaseoliformis	Rpha_rna_10	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	R.rectimargo	Rrec_rna_22	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	V.okutanii	COSY_R0004	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	V.diagonalis	Vdia_rna_34	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	SUP05	SP60_04390	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0004	V.extenta	Vext_rna_35	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	Bathy	MS2017_R040	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	R.southwardae	Rsou_rna_12	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	R.phaseoliformis	Rpha_rna_11	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	R.pacifica	Rpac_rna_7	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	R.rectimargo	Rrec_rna_21	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	R.magnifica	Rmag_R0003	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	V.soyoae2	Vsoy2_rna_15	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	SUP05	SP60_04315	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
		R.pliocardia	Rple_rna_34	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	V.extenta	Vext_rna_36	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	V.okutanii	COSY_R0003	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	V.gigas2	Vgig2_rna_36	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0003	V.diagonalis	Vdia_rna_35	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Met
	Rmag_R0002	V.gigas2	Vgig2_rna_37	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	R.pacifica	Rpac_rna_8	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	V.okutanii	COSY_R0002	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	R.rectimargo	Rrec_rna_20	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	R.southwardae	Rsou_rna_3	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	R.magnifica	Rmag_R0002	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
		R.pliocardia	Rple_rna_35	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	SUP05	SP60_04255	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	V.diagonalis	Vdia_rna_36	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	R.phaseoliformis	Rpha_rna_12	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	V.soyoae2	Vsoy2_rna_14	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	Bathy	MS2017_R001	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_R0002	V.extenta	Vext_rna_37	Protein Metabolism	Protein biosynthesis	tRNAs	tRNA-Phe
	Rmag_1076	V.soyoae2	Vsoy2_peg_228	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	Bathy	MS2017_2186	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
		R.pliocardia	Rple_peg_1596	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	V.okutanii	COSY_0977	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	R.pacifica	Rpac_peg_232	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	SUP05	SP60_04005	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	R.phaseoliformis	Rpha_peg_1017	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	V.gigas2	Vgig2_peg_960	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	V.extenta	Vext_peg_973	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	V.diagonalis	Vdia_peg_985	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	R.rectimargo	Rrec_peg_700	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	R.magnifica	Rmag_1076	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1076	R.southwardae	Rsou_peg_1458	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Triosephosphate isomerase (EC 5.3.1.1)
	Rmag_1073	R.pacifica	Rpac_peg_884	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	R.phaseoliformis	Rpha_peg_985	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	SUP05	SP60_03920	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	R.magnifica	Rmag_1073	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	R.rectimargo	Rrec_peg_691	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	V.gigas2	Vgig2_peg_964	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
		R.pliocardia	Rple_peg_1138	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	Bathy	MS2017_0133	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	V.diagonalis	Vdia_peg_990	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	R.southwardae	Rsou_peg_515	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	V.okutanii	COSY_0972	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	V.soyoae2	Vsoy2_peg_224	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1073	V.extenta	Vext_peg_977	Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts
	Rmag_1072	R.pacifica	Rpac_peg_883	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	V.extenta	Vext_peg_978	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	V.gigas2	Vgig2_peg_965	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	SUP05	SP60_03915	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	V.diagonalis	Vdia_peg_991	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
		R.pliocardia	Rple_peg_1137	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	Bathy	MS2017_0132	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	R.southwardae	Rsou_peg_516	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	V.soyoae2	Vsoy2_peg_223	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	R.phaseoliformis	Rpha_peg_984	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	R.magnifica	Rmag_1072	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	R.rectimargo	Rrec_peg_690	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
	Rmag_1072	V.okutanii	COSY_0971	Protein Metabolism	Protein biosynthesis	Ribosome SSU bacterial	SSU ribosomal protein S2p (SAe)
		SUP05	SP60_03910	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.soyoae2	Vsoy2_peg_222	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.diagonalis	Vdia_peg_992	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.rectimargo	Rrec_peg_689	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.magnifica	Rmag_1071	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.gigas2	Vgig2_peg_966	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.phaseoliformis	Rpha_peg_974	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.southwardae	Rsou_peg_517	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.extenta	Vext_peg_979	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.pacifica	Rpac_peg_880	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		Bathy	MS2017_0131	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		R.pliocardia	Rple_peg_1136	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.okutanii	COSY_0970	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
		V.diagonalis	Vdia_peg_993	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		SUP05	SP60_03905	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		V.diagonalis	Vdia_peg_993	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		V.okutanii	COSY_0969	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		Bathy	MS2017_0130	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		R.magnifica	Rmag_1070	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		V.extenta	Vext_peg_980	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		SUP05	SP60_03905	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		R.pacifica	Rpac_peg_879	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		R.pliocardia	Rple_peg_1135	Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		R.magnifica	Rmag_1070	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
		Bathy	MS2017_0130	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)
