	GC	GC1	GC2	GC3	CDC	P(CDC)	coregene_id	ortho_id	locus_tag	ispseudo	Genome
858	0.305556	0.41193199999999996	0.283144	0.22159099999999998	0.115625	0.0	Rmag_0080	491	Vgig2_peg_877	0	V.gigas2
859	0.314685	0.449301	0.29370599999999997	0.201049	0.0932882	0.0	Rmag_0079	490	Vgig2_peg_878	0	V.gigas2
860	0.309498	0.44224399999999997	0.291529	0.194719	0.0930716	0.0	Rmag_0078	489	Vgig2_peg_879	0	V.gigas2
861	0.300469	0.399061	0.319249	0.183099	0.130401	0.0022	Rmag_0788	710	Vgig2_peg_88	0	V.gigas2
862	0.317992	0.48535600000000007	0.271967	0.196653	0.116309	0.004	Rmag_0077	488	Vgig2_peg_880	0	V.gigas2
863	0.201389	0.270833	0.166667	0.166667	0.08827339999999999	0.1266		2007	Vgig2_peg_881	0	V.gigas2
864	0.320755	0.465409	0.283019	0.21383600000000003	0.129682	0.1112		1001	Vgig2_peg_882	0	V.gigas2
865	0.327586	0.400862	0.338362	0.24353400000000003	0.111943	0.0		1000	Vgig2_peg_883	0	V.gigas2
866	0.361624	0.494465	0.387454	0.202952	0.0756974	0.2326		999	Vgig2_peg_884	0	V.gigas2
867	0.305652	0.380623	0.304498	0.231834	0.132917	0.0	Rmag_0073	487	Vgig2_peg_885	0	V.gigas2
868	0.327851	0.44078900000000004	0.3125	0.23026300000000002	0.121626	0.0	Rmag_0072	486	Vgig2_peg_886	0	V.gigas2
869	0.322917	0.445312	0.351562	0.171875	0.101241	0.0128	Rmag_0071	485	Vgig2_peg_887	0	V.gigas2
870	0.25814499999999996	0.37218	0.225564	0.17669200000000002	0.107002	0.0006	Rmag_0070	484	Vgig2_peg_888	0	V.gigas2
871	0.349867	0.4864	0.3776	0.1856	0.09627639999999998	0.0	Rmag_0068	998	Vgig2_peg_889	0	V.gigas2
872	0.347027	0.504695	0.315728	0.22065700000000002	0.125304	0.0	Rmag_0787	711	Vgig2_peg_89	0	V.gigas2
873	0.371105	0.521246	0.388102	0.203966	0.168613	0.0	Rmag_0067	482	Vgig2_peg_890	0	V.gigas2
874	0.345833	0.49583299999999997	0.366667	0.175	0.101719	0.0	Rmag_0066	481	Vgig2_peg_891	0	V.gigas2
875	0.382653	0.530612	0.387755	0.22959200000000002	0.154455	0.0	Rmag_0065	480	Vgig2_peg_892	0	V.gigas2
876	0.35951700000000003	0.48338400000000004	0.410876	0.18429	0.14323699999999998	0.0	Rmag_0063	479	Vgig2_peg_893	0	V.gigas2
877	0.380736	0.531014	0.41301099999999996	0.198185	0.141506	0.0	Rmag_0062	478	Vgig2_peg_894	0	V.gigas2
878	0.22380999999999998	0.28571399999999997	0.2	0.18571400000000002	0.117585	0.9588		2006	Vgig2_peg_895	0	V.gigas2
879	0.318841	0.391304	0.304348	0.26087	0.208565	0.6756		1968	Vgig2_peg_896	1	V.gigas2
880	0.26865700000000003	0.363184	0.263682	0.17910399999999999	0.13289	0.001	Rmag_0061	476	Vgig2_peg_897	0	V.gigas2
881	0.32971	0.431159	0.336957	0.221014	0.10740699999999999	0.0016		474	Vgig2_peg_898	0	V.gigas2
882	0.323009	0.43805299999999997	0.31858400000000003	0.212389	0.100024	0.0502		1117	Vgig2_peg_899	0	V.gigas2
883	0.35541500000000004	0.49842299999999995	0.388013	0.179811	0.08656330000000001	0.0052	Rmag_0109	518	Vgig2_peg_9	0	V.gigas2
884	0.34365300000000004	0.42105299999999996	0.368421	0.241486	0.106334	0.0002		713	Vgig2_peg_90	0	V.gigas2
885	0.351288	0.48009399999999997	0.367681	0.206089	0.100037	0.0		471	Vgig2_peg_900	0	V.gigas2
886	0.333333	0.465347	0.349835	0.184818	0.107307	0.0004		470	Vgig2_peg_901	0	V.gigas2
887	0.321429	0.428571	0.34821399999999997	0.1875	0.16447699999999998	0.1838	Rmag_0055	469	Vgig2_peg_902	0	V.gigas2
888	0.368098	0.543558	0.343558	0.217178	0.10212	0.0	Rmag_0054	468	Vgig2_peg_903	0	V.gigas2
889	0.36320399999999997	0.558045	0.30957199999999996	0.221996	0.156026	0.0	Rmag_0053	467	Vgig2_peg_904	0	V.gigas2
890	0.300654	0.39215700000000003	0.287582	0.22222199999999998	0.174611	0.0016	Rmag_0052	466	Vgig2_peg_905	0	V.gigas2
891	0.298958	0.40625	0.284375	0.20625	0.109101	0.0	Rmag_0051	464	Vgig2_peg_906	0	V.gigas2
892	0.335878	0.396947	0.389313	0.221374	0.174779	0.0206	Rmag_0050	463	Vgig2_peg_907	0	V.gigas2
893	0.320304	0.452769	0.30293200000000003	0.20521199999999998	0.0964946	0.0024	Rmag_0048	461	Vgig2_peg_908	0	V.gigas2
894	0.3225	0.4075	0.34	0.22	0.110422	0.0	Rmag_0047	460	Vgig2_peg_909	0	V.gigas2
895	0.338194	0.44166700000000003	0.352083	0.220833	0.11453499999999998	0.0	Rmag_0784	714	Vgig2_peg_91	0	V.gigas2
896	0.295775	0.43662	0.274648	0.176056	0.126519	0.1308	Rmag_0046	459	Vgig2_peg_910	0	V.gigas2
897	0.357292	0.51875	0.328125	0.225	0.147824	0.0002	Rmag_0045	458	Vgig2_peg_911	0	V.gigas2
898	0.359788	0.504762	0.387302	0.187302	0.10326099999999999	0.0002	Rmag_0044	455	Vgig2_peg_912	0	V.gigas2
899	0.32450300000000004	0.41457	0.35231799999999996	0.206623	0.0792785	0.0	Rmag_0043	454	Vgig2_peg_913	0	V.gigas2
900	0.348735	0.471947	0.40264	0.17161700000000002	0.09648469999999999	0.0032		995	Vgig2_peg_914	0	V.gigas2
901	0.253623	0.347826	0.23913	0.173913	0.23068699999999998	0.4524		1310	Vgig2_peg_915	1	V.gigas2
902	0.36899899999999997	0.522634	0.358025	0.22633699999999998	0.142655	0.0004		994	Vgig2_peg_916	0	V.gigas2
903	0.35588400000000003	0.42071899999999995	0.399577	0.24735700000000002	0.179678	0.0		993	Vgig2_peg_917	0	V.gigas2
904	0.30329	0.407725	0.257511	0.244635	0.109243	0.0164		1125	Vgig2_peg_918	0	V.gigas2
905	0.306667	0.333333	0.306667	0.28	0.179146	0.3922		1153	Vgig2_peg_919	0	V.gigas2
906	0.253444	0.305785	0.264463	0.190083	0.156142	0.0318		715	Vgig2_peg_92	0	V.gigas2
907	0.365079	0.45238100000000003	0.408163	0.234694	0.210033	0.0		1214	Vgig2_peg_920	0	V.gigas2
908	0.310734	0.384181	0.32768400000000003	0.22033899999999998	0.14538900000000002	0.006999999999999999		1124	Vgig2_peg_921	0	V.gigas2
909	0.37711100000000003	0.42964399999999997	0.414634	0.287054	0.220467	0.0		1123	Vgig2_peg_922	0	V.gigas2
910	0.347787	0.441734	0.382114	0.21951199999999998	0.10557899999999999	0.0		1122	Vgig2_peg_923	0	V.gigas2
911	0.315085	0.339416	0.364964	0.24087600000000003	0.0977211	0.006999999999999999		1213	Vgig2_peg_924	0	V.gigas2
912	0.324187	0.42378000000000005	0.347561	0.20122	0.10249200000000001	0.0006		1121	Vgig2_peg_925	0	V.gigas2
913	0.280423	0.46031700000000003	0.28571399999999997	0.0952381	0.19308	0.218		1120	Vgig2_peg_926	0	V.gigas2
914	0.337382	0.412955	0.352227	0.246964	0.11339300000000001	0.0086		1119	Vgig2_peg_927	0	V.gigas2
915	0.35220100000000004	0.320755	0.41509399999999996	0.320755	0.21842199999999998	0.8276		6040	Vgig2_peg_928	0	V.gigas2
916	0.297348	0.386364	0.289773	0.21590900000000002	0.108268	0.2416		1118	Vgig2_peg_929	0	V.gigas2
917	0.323465	0.45394700000000004	0.328947	0.1875	0.149637	0.0	Rmag_0783	716	Vgig2_peg_93	0	V.gigas2
918	0.36732	0.537255	0.388235	0.17647100000000002	0.130287	0.0004	Rmag_0028	453	Vgig2_peg_930	0	V.gigas2
919	0.336323	0.443946	0.358744	0.20627800000000002	0.129658	0.004	Rmag_0027	452	Vgig2_peg_931	0	V.gigas2
920	0.318306	0.405738	0.331967	0.21721300000000002	0.105821	0.0164	Rmag_0026	451	Vgig2_peg_932	0	V.gigas2
921	0.34116599999999997	0.451697	0.357702	0.21409899999999998	0.119058	0.0	Rmag_0025	450	Vgig2_peg_933	0	V.gigas2
922	0.31684	0.377604	0.317708	0.255208	0.16483499999999998	0.0		449	Vgig2_peg_934	0	V.gigas2
923	0.320721	0.454054	0.308108	0.2	0.126694	0.0352		448	Vgig2_peg_935	0	V.gigas2
924	0.313789	0.407166	0.299674	0.23452800000000001	0.141504	0.0		992	Vgig2_peg_936	0	V.gigas2
925	0.313283	0.383459	0.300752	0.255639	0.09370389999999999	0.0334	Rmag_0022	447	Vgig2_peg_937	0	V.gigas2
926	0.364198	0.453704	0.37037	0.268519	0.20260799999999998	0.0606		446	Vgig2_peg_938	0	V.gigas2
927	0.356118	0.493671	0.362025	0.21265799999999999	0.109019	0.0		445	Vgig2_peg_939	0	V.gigas2
928	0.31139	0.448276	0.322884	0.163009	0.14269300000000001	0.0	Rmag_0781	717	Vgig2_peg_94	0	V.gigas2
929	0.332041	0.43798400000000004	0.28294600000000003	0.275194	0.115895	0.0032	Rmag_0019	444	Vgig2_peg_940	0	V.gigas2
930	0.34283	0.461538	0.330484	0.236467	0.13733800000000002	0.0	Rmag_0018	443	Vgig2_peg_941	0	V.gigas2
931	0.30232600000000004	0.408638	0.29568099999999997	0.202658	0.152882	0.0	Rmag_0016	991	Vgig2_peg_942	0	V.gigas2
932	0.33625700000000003	0.47076	0.342105	0.195906	0.103834	0.0	Rmag_0015	441	Vgig2_peg_943	0	V.gigas2
933	0.231638	0.305085	0.22033899999999998	0.169492	0.20750500000000002	0.2628		2005	Vgig2_peg_944	1	V.gigas2
934	0.32658400000000004	0.473566	0.310461	0.195726	0.0942338	0.0	Rmag_0013	1099	Vgig2_peg_945	0	V.gigas2
935	0.272727	0.397727	0.25	0.170455	0.169099	0.1942	Rmag_0012	439	Vgig2_peg_946	0	V.gigas2
936	0.353535	0.44444399999999995	0.449495	0.166667	0.137577	0.0052	Rmag_0011	438	Vgig2_peg_947	0	V.gigas2
937	0.337428	0.42014700000000005	0.353808	0.23832899999999999	0.127053	0.0	Rmag_0010	437	Vgig2_peg_948	0	V.gigas2
938	0.277778	0.377193	0.280702	0.175439	0.11177899999999999	0.0044	Rmag_0009	436	Vgig2_peg_949	0	V.gigas2
939	0.3	0.378571	0.271429	0.25	0.138488	0.1376	Rmag_0774	719	Vgig2_peg_95	0	V.gigas2
940	0.303318	0.440758	0.336493	0.13270099999999999	0.168903	0.0	Rmag_0008	435	Vgig2_peg_950	0	V.gigas2
941	0.285285	0.36036	0.30630599999999997	0.18918900000000002	0.12175899999999999	0.5796		434	Vgig2_peg_951	0	V.gigas2
942	0.277778	0.402778	0.291667	0.138889	0.08754239999999999	0.0674	Rmag_0007	433	Vgig2_peg_952	0	V.gigas2
943	0.295385	0.42461499999999996	0.369231	0.0923077	0.0764289	0.0022	Rmag_0006	432	Vgig2_peg_953	0	V.gigas2
944	0.276483	0.385276	0.30306700000000003	0.141104	0.0716382	0.0	Rmag_0005	431	Vgig2_peg_954	0	V.gigas2
945	0.296804	0.424658	0.332192	0.133562	0.0814872	0.013000000000000001		1212	Vgig2_peg_955	0	V.gigas2
946	0.261698	0.397516	0.300621	0.0869565	0.0753318	0.0	Rmag_0003	429	Vgig2_peg_956	0	V.gigas2
947	0.203451	0.277929	0.23160799999999998	0.10081699999999999	0.07953769999999999	0.0	Rmag_0002	427	Vgig2_peg_957	0	V.gigas2
948	0.27364299999999997	0.37906999999999996	0.293023	0.148837	0.09817619999999999	0.0	Rmag_0001	426	Vgig2_peg_958	0	V.gigas2
949	0.260784	0.347059	0.264706	0.17058800000000002	0.202783	0.0		425	Vgig2_peg_959	0	V.gigas2
950	0.312706	0.35891100000000004	0.344059	0.23514899999999997	0.0933375	0.0		720	Vgig2_peg_96	0	V.gigas2
951	0.326613	0.479839	0.342742	0.15725799999999998	0.101338	0.0092	Rmag_1076	424	Vgig2_peg_960	0	V.gigas2
952	0.327913	0.447154	0.37398400000000004	0.162602	0.17514100000000002	0.0176		990	Vgig2_peg_961	0	V.gigas2
953	0.283333	0.325	0.275	0.25	0.249875	0.9482		1493	Vgig2_peg_962	0	V.gigas2
954	0.367816	0.448276	0.45976999999999996	0.195402	0.197451	0.0		1274	Vgig2_peg_963	0	V.gigas2
955	0.3	0.42068999999999995	0.32069000000000003	0.158621	0.12378299999999999	0.0	Rmag_1073	420	Vgig2_peg_964	0	V.gigas2
956	0.342273	0.44444399999999995	0.329502	0.252874	0.15149100000000001	0.0002	Rmag_1072	419	Vgig2_peg_965	0	V.gigas2
957	0.363229	0.493274	0.336323	0.26009	0.105525	0.0578	Rmag_1071	989	Vgig2_peg_966	0	V.gigas2
958	0.34830700000000003	0.466797	0.359375	0.21875	0.11019100000000001	0.0		418	Vgig2_peg_967	0	V.gigas2
959	0.305785	0.432507	0.311295	0.17355399999999999	0.11670499999999999	0.0	Rmag_1069	417	Vgig2_peg_968	0	V.gigas2
960	0.311111	0.41538500000000006	0.276923	0.24102600000000002	0.103986	0.1056	Rmag_1068	416	Vgig2_peg_969	0	V.gigas2
961	0.366102	0.46440699999999996	0.41016899999999995	0.22372899999999998	0.10673099999999999	0.002	Rmag_0772	721	Vgig2_peg_97	0	V.gigas2
962	0.306667	0.413333	0.302222	0.20444400000000001	0.10591500000000001	0.0096	Rmag_1067	415	Vgig2_peg_970	0	V.gigas2
963	0.31666700000000003	0.434615	0.286538	0.228846	0.10791500000000001	0.0	Rmag_1066	414	Vgig2_peg_971	0	V.gigas2
964	0.254335	0.289017	0.22543400000000002	0.24855500000000003	0.155383	0.0008		413	Vgig2_peg_972	0	V.gigas2
965	0.32861599999999996	0.45754700000000004	0.306604	0.221698	0.111819	0.037000000000000005	Rmag_1064	412	Vgig2_peg_973	0	V.gigas2
966	0.369489	0.44444399999999995	0.399471	0.26455	0.111918	0.0002	Rmag_1063	411	Vgig2_peg_974	0	V.gigas2
967	0.33903099999999997	0.47008500000000003	0.35897399999999996	0.18803399999999998	0.143198	0.3424	Rmag_1062	410	Vgig2_peg_975	0	V.gigas2
968	0.328431	0.429412	0.332353	0.223529	0.0836198	0.0058	Rmag_1061	409	Vgig2_peg_976	0	V.gigas2
969	0.377386	0.506608	0.370044	0.25550700000000004	0.10264300000000001	0.0	Rmag_1060	408	Vgig2_peg_977	0	V.gigas2
970	0.36017899999999997	0.483221	0.395973	0.20134200000000002	0.122839	0.2542	Rmag_1059	407	Vgig2_peg_978	0	V.gigas2
971	0.346756	0.496644	0.308725	0.23489899999999997	0.130446	0.2706	Rmag_1058	406	Vgig2_peg_979	0	V.gigas2
972	0.34839899999999996	0.46327700000000005	0.389831	0.19209	0.11979100000000001	0.0	Rmag_0770	722	Vgig2_peg_98	0	V.gigas2
973	0.310004	0.401077	0.313594	0.21534299999999998	0.0975214	0.0		1126	Vgig2_peg_980	0	V.gigas2
974	0.336898	0.534759	0.278075	0.19786099999999998	0.194189	0.0	Rmag_1055	405	Vgig2_peg_981	0	V.gigas2
975	0.32107800000000003	0.444853	0.308824	0.20955900000000002	0.136594	0.0002	Rmag_1054	404	Vgig2_peg_982	0	V.gigas2
976	0.36448600000000003	0.492991	0.380841	0.21962600000000002	0.106302	0.0		2024	Vgig2_peg_983	0	V.gigas2
977	0.363707	0.490654	0.380841	0.21962600000000002	0.1055	0.0		2002	Vgig2_peg_984	0	V.gigas2
978	0.309804	0.454118	0.31058800000000003	0.164706	0.101523	0.0	Rmag_0769	723	Vgig2_peg_99	0	V.gigas2
